BraidHi5000r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
211,516812.8769,3729609.7305,-0.1200,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
212,516798.8464,3729612.4689,-0.1510,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
213,516802.3272,3729612.3432,-0.0449,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
214,516805.5959,3729612.2851,0.0612,0.0099,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
215,516808.6706,3729612.3738,0.1383,0.3245,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
216,516796.9805,3729615.3801,-0.1882,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
217,516777.3330,3729653.7720,0.7217,2.3752,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
218,516783.9520,3729621.2910,-0.0491,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
219,516782.1375,3729624.1826,-0.0618,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
220,516779.0276,3729629.6899,0.1689,0.2530,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
221,516780.4463,3729626.9816,-0.0340,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
222,516789.0634,3729618.2791,0.1675,0.7606,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
223,516792.1242,3729618.2467,0.0808,0.0167,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
224,516787.3321,3729621.1290,0.1661,0.3459,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
225,516778.5711,3729644.1510,0.3065,1.3268,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
226,516779.5645,3729644.9741,0.1305,1.1339,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
227,516795.1703,3729618.2435,-0.2004,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
228,516780.2305,3729646.0977,0.0928,1.2015,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
229,516778.8548,3729650.9672,0.3778,0.2846,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
230,516778.8328,3729652.7917,0.3357,0.7662,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
231,516780.6654,3729647.2837,0.0738,0.1184,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
232,516780.3374,3729650.1925,0.0385,0.2803,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
233,516780.6895,3729648.6505,0.0476,0.1108,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
234,516820.8441,3729601.7350,-0.1839,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
235,516824.0730,3729601.7292,0.0104,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
236,516819.1535,3729604.4359,-0.2917,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
237,516817.5025,3729607.0682,-0.2623,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
238,516815.8633,3729609.7067,-0.2624,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
239,516826.9333,3729601.6440,0.0479,0.0690,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
240,516828.2438,3729598.6432,0.0632,0.3162,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
241,516828.6221,3729593.7793,0.0735,0.3993,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
242,516832.9698,3729591.0029,-0.0099,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
243,516840.3466,3729590.5788,0.0090,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
244,516843.0312,3729591.7359,-0.5711,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
245,516845.2761,3729593.6113,-0.6583,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
246,516837.2319,3729593.4274,0.0613,0.0483,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
